Rho/F:Pi/F:SinX/F:Xsec/F:percentError/F
330	230	0.3333	7.5736e-02	2.258	
330	240	0.3333	9.4377e-02	2.258	
330	250	0.3333	1.0421e-01	2.258	
330	260	0.3333	1.0531e-01	2.258	
330	270	0.3333	1.0546e-01	2.258	
330	280	0.3333	1.0807e-01	2.258	
330	290	0.3333	1.0914e-01	2.258	
330	300	0.3333	1.0870e-01	2.258	
330	310	0.3333	1.0888e-01	2.258	
330	320	0.3333	1.0853e-01	2.258	
330	330	0.3333	1.0871e-01	2.258	
330	50	0.3333	5.7608e-03	2.258	
330	60	0.3333	5.9658e-03	2.258	
330	70	0.3333	6.1618e-03	2.258	
330	80	0.3333	6.4401e-03	2.258	
330	90	0.3333	6.7221e-03	2.258	
340	100	0.3333	6.3395e-03	2.280	
340	110	0.3333	6.8946e-03	2.280	
340	120	0.3333	7.4058e-03	2.280	
340	130	0.3333	8.2193e-03	2.280	
340	140	0.3333	9.4506e-03	2.280	
340	150	0.3333	1.1385e-02	2.280	
340	160	0.3333	1.4984e-02	2.280	
340	170	0.3333	2.0997e-02	2.280	
340	180	0.3333	2.3727e-02	2.280	
340	190	0.3333	2.7025e-02	2.280	
340	200	0.3333	3.1752e-02	2.280	
340	210	0.3333	3.7689e-02	2.280	
340	220	0.3333	4.5421e-02	2.280	
340	230	0.3333	5.5791e-02	2.280	
340	240	0.3333	7.0211e-02	2.280	
340	250	0.3333	8.5730e-02	2.280	
340	260	0.3333	9.4195e-02	2.280	
340	270	0.3333	9.5587e-02	2.280	
340	280	0.3333	9.5953e-02	2.280	
340	290	0.3333	9.6943e-02	2.280	
340	300	0.3333	9.7932e-02	2.280	
340	310	0.3333	9.8500e-02	2.280	
340	320	0.3333	9.7749e-02	2.280	
340	330	0.3333	9.8555e-02	2.280	
340	340	0.3333	9.7547e-02	2.280	
340	50	0.3333	5.2347e-03	2.280	
340	60	0.3333	5.3409e-03	2.280	
340	70	0.3333	5.5828e-03	2.280	
340	80	0.3333	5.7532e-03	2.280	
340	90	0.3333	5.9675e-03	2.280	
350	100	0.3333	5.7034e-03	2.302	
350	110	0.3333	6.0976e-03	2.302	
350	120	0.3333	6.5651e-03	2.302	
350	130	0.3333	7.2471e-03	2.302	
350	140	0.3333	8.1307e-03	2.302	
350	150	0.3333	9.5259e-03	2.302	
350	160	0.3333	1.1806e-02	2.302	
350	170	0.3333	1.6100e-02	2.302	
350	180	0.3333	1.9983e-02	2.302	
350	190	0.3333	2.2550e-02	2.302	
350	200	0.3333	2.5630e-02	2.302	
350	210	0.3333	3.0360e-02	2.302	
350	220	0.3333	3.5511e-02	2.302	
350	230	0.3333	4.2643e-02	2.302	
350	240	0.3333	5.2488e-02	2.302	
350	250	0.3333	6.5101e-02	2.302	
350	260	0.3333	7.8301e-02	2.302	
350	270	0.3333	8.4680e-02	2.302	
350	280	0.3333	8.6092e-02	2.302	
350	290	0.3333	8.7229e-02	2.302	
350	300	0.3333	8.7779e-02	2.302	
350	310	0.3333	8.7247e-02	2.302	
350	320	0.3333	8.8475e-02	2.302	
350	330	0.3333	8.9905e-02	2.302	
350	340	0.3333	8.9245e-02	2.302	
350	350	0.3333	9.0492e-02	2.302	
350	50	0.3333	4.7391e-03	2.302	
350	60	0.3333	4.8601e-03	2.302	
350	70	0.3333	5.0398e-03	2.302	
350	80	0.3333	5.1608e-03	2.302	
350	90	0.3333	5.3679e-03	2.302	
360	100	0.3333	5.1455e-03	2.324	
360	110	0.3333	5.4738e-03	2.324	
360	120	0.3333	5.8627e-03	2.324	
360	130	0.3333	6.3635e-03	2.324	
360	140	0.3333	6.9890e-03	2.324	
360	150	0.3333	8.0860e-03	2.324	
360	160	0.3333	9.7388e-03	2.324	
360	170	0.3333	1.2599e-02	2.324	
360	180	0.3333	1.6986e-02	2.324	
360	190	0.3333	1.8931e-02	2.324	
360	200	0.3333	2.1627e-02	2.324	
360	210	0.3333	2.4599e-02	2.324	
360	220	0.3333	2.8360e-02	2.324	
360	230	0.3333	3.4120e-02	2.324	
360	240	0.3333	4.0137e-02	2.324	
360	250	0.3333	4.9180e-02	2.324	
360	260	0.3333	6.0370e-02	2.324	
360	270	0.3333	7.1028e-02	2.324	
360	280	0.3333	7.7833e-02	2.324	
360	290	0.3333	7.8145e-02	2.324	
360	300	0.3333	7.9723e-02	2.324	
360	310	0.3333	7.9778e-02	2.324	
360	320	0.3333	8.0218e-02	2.324	
360	330	0.3333	8.0952e-02	2.324	
360	340	0.3333	8.0053e-02	2.324	
360	350	0.3333	8.0291e-02	2.324	
360	360	0.3333	8.0695e-02	2.324	
360	50	0.3333	4.3127e-03	2.324	
360	60	0.3333	4.4190e-03	2.324	
360	70	0.3333	4.5365e-03	2.324	
360	80	0.3333	4.6795e-03	2.324	
360	90	0.3333	4.8960e-03	2.324	
370	100	0.3333	4.6107e-03	2.346	
370	110	0.3333	4.8714e-03	2.346	
370	120	0.3333	5.2274e-03	2.346	
370	130	0.3333	5.6643e-03	2.346	
370	140	0.3333	6.0332e-03	2.346	
370	150	0.3333	6.9363e-03	2.346	
370	160	0.3333	8.0724e-03	2.346	
370	170	0.3333	1.0031e-02	2.346	
370	180	0.3333	1.3386e-02	2.346	
370	190	0.3333	1.6244e-02	2.346	
370	200	0.3333	1.8127e-02	2.346	
370	210	0.3333	2.0209e-02	2.346	
370	220	0.3333	2.3109e-02	2.346	
370	230	0.3333	2.7018e-02	2.346	
370	240	0.3333	3.1699e-02	2.346	
370	250	0.3333	3.8251e-02	2.346	
370	260	0.3333	4.6383e-02	2.346	
370	270	0.3333	5.5799e-02	2.346	
370	280	0.3333	6.4627e-02	2.346	
370	290	0.3333	7.0244e-02	2.346	
370	300	0.3333	7.0905e-02	2.346	
370	310	0.3333	7.1620e-02	2.346	
370	320	0.3333	7.2153e-02	2.346	
370	330	0.3333	7.2153e-02	2.346	
370	340	0.3333	7.3327e-02	2.346	
370	350	0.3333	7.3364e-02	2.346	
370	360	0.3333	7.3254e-02	2.346	
370	370	0.3333	7.2685e-02	2.346	
370	50	0.3333	3.9114e-03	2.346	
370	60	0.3333	4.0197e-03	2.346	
370	70	0.3333	4.0968e-03	2.346	
370	80	0.3333	4.2491e-03	2.346	
370	90	0.3333	4.3758e-03	2.346	
380	100	0.3333	4.1139e-03	2.368	
380	110	0.3333	4.3839e-03	2.368	
380	120	0.3333	4.5657e-03	2.368	
380	130	0.3333	4.9477e-03	2.368	
380	140	0.3333	5.4013e-03	2.368	
